Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean #ipsum,1095777854829550,2020-08-16 17:39 +0000,879,4,0.004550626,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis #vestibulum,4101924479884660,2020-08-16 12:07 +0000,552,18,0.032608696,1,1,3,0,0,0,2,0,0,0,0,0,0,11,11
ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus #curae,9248510905487780,2020-08-15 16:35 +0000,923,11,0.01191766,0,0,7,2,0,0,1,0,0,0,0,0,0,124,1
lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo #in,7431709893688980,2020-08-14 12:06 +0000,353,46,0.130311615,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46
in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus #sed,8890600800080080,2020-08-13 19:10 +0000,185,11,0.059459459,0,2,4,0,0,0,2,0,0,0,0,0,0,46,3
vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec #dui,451037583310892,2020-08-13 19:07 +0000,133,6,0.045112782,0,1,2,0,0,0,0,0,0,0,0,0,0,36,3
vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis #pulvinar,8018357764002010,2020-08-13 19:06 +0000,97,8,0.082474227,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0
tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel #posuere,4895835760043290,2020-08-13 16:57 +0000,207,8,0.038647343,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0
blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget #in,2534227708222950,2020-08-13 16:53 +0000,99,3,0.03030303,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam #consequat,5922893473625440,2020-08-13 16:37 +0000,240,3,0.0125,0,1,0,1,0,0,0,0,0,0,0,0,0,57,1
lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut #quam,8054132373082330,2020-08-13 16:26 +0000,204,5,0.024509804,0,0,5,0,0,0,0,0,0,0,0,0,0,37,0
sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac #etiam,2327353873890000,2020-08-13 16:21 +0000,124,6,0.048387097,0,0,4,0,0,0,0,0,0,0,0,0,0,25,2
cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis #at,921446406911914,2020-08-13 16:10 +0000,201,21,0.104477612,0,3,8,1,0,0,7,0,0,0,0,0,0,59,2
rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna #eleifend,9132040716902270,2020-08-13 14:53 +0000,184,2,0.010869565,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante #sed,8708741530195690,2020-08-13 14:47 +0000,32,2,0.0625,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0
quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede #metus,7106942455193750,2020-08-13 14:46 +0000,173,2,0.011560694,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget #porta,1638577980142730,2020-08-13 14:35 +0000,3988,173,0.04338014,0,10,15,12,1,0,102,0,0,0,0,0,0,743,33
placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan #morbi,7153146405968770,2020-08-13 14:00 +0000,493,25,0.050709939,0,1,5,1,0,0,1,0,0,0,0,0,0,17,17
erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis #suscipit,9932391841647250,2020-08-13 12:54 +0000,58,2,0.034482759,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1
suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien #nunc,5830928443232200,2020-08-13 12:33 +0000,791,12,0.01517067,0,1,2,1,0,0,8,0,0,0,0,0,0,0,0
orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar #orci,908298171597008,2020-08-13 04:10 +0000,271,4,0.014760148,0,2,1,0,0,0,0,0,0,0,0,0,0,16,1
mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti #ultrices,5143601801052260,2020-08-13 04:02 +0000,196,7,0.035714286,0,1,3,0,0,0,1,0,0,0,0,0,0,9,2
feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea #eu,1694563783883890,2020-08-13 03:58 +0000,117,3,0.025641026,0,1,2,0,0,0,0,0,0,0,0,0,0,18,0
eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla #aliquet,9725514869844310,2020-08-13 03:47 +0000,86,3,0.034883721,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et #non,581132571784028,2020-08-13 02:31 +0000,99,3,0.03030303,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus #non,3448834791156880,2020-08-12 22:41 +0000,644,2,0.00310559,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus #quam,1831075810205870,2020-08-12 19:18 +0000,221,3,0.013574661,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend #pede,8054321929694500,2020-08-12 19:18 +0000,253,1,0.003952569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida #tortor,7963850683734200,2020-08-12 13:44 +0000,349,4,0.011461318,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis #nisl,4167634802901400,2020-08-12 13:38 +0000,1565,50,0.031948882,0,3,6,2,0,0,17,0,0,0,0,0,0,250,22
velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros #erat,2911436337474530,2020-08-11 21:17 +0000,390,10,0.025641026,0,0,3,0,0,0,5,0,0,0,0,0,0,37,2
eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede #risus,8789340741682560,2020-08-11 12:27 +0000,1669,71,0.042540443,5,0,13,2,23,1,27,0,0,0,0,0,0,0,0
sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices #nunc,2845568647840440,2020-08-11 12:22 +0000,574,12,0.020905923,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0
at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut #id,4959589023508360,2020-08-11 00:35 +0000,173,2,0.011560694,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut #at,7099946822348780,2020-08-11 00:28 +0000,74,3,0.040540541,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa #orci,1590771950275880,2020-08-11 00:21 +0000,142,4,0.028169014,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet #luctus,4789145324374680,2020-08-10 21:56 +0000,155,1,0.006451613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at #lacinia,725236126929250,2020-08-10 19:22 +0000,452,5,0.011061947,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0
fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus #in,7759146716209570,2020-08-10 17:42 +0000,689,1,0.001451379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin #aliquet,2765125273716970,2020-08-10 16:03 +0000,52,1,0.019230769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum #placerat,4203857143504300,2020-08-10 15:29 +0000,180,2,0.011111111,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut #aenean,4794600584043400,2020-08-10 14:40 +0000,1160,91,0.078448276,0,0,8,3,3,1,11,0,0,0,0,0,0,65,65
primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi #rhoncus,8899542466643490,2020-08-10 13:39 +0000,898,64,0.071269488,0,4,9,0,0,0,11,0,0,0,0,0,0,40,40
amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui #purus,3591744625394950,2020-08-10 13:39 +0000,3957,104,0.026282537,1,3,10,5,42,0,43,0,0,0,0,0,0,0,0
cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit #eu,1370027157096450,2020-08-10 13:16 +0000,1090,38,0.034862385,4,0,7,0,5,2,11,0,0,0,0,0,0,9,9
malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien #dui,6230330776779520,2020-08-10 12:55 +0000,3746,399,0.106513615,1,8,45,9,0,2,53,0,0,0,0,0,0,281,281
diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi #convallis,1183983629492790,2020-08-09 18:37 +0000,509,95,0.186640472,0,1,6,2,2,0,12,0,0,0,0,0,0,72,72
vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non #nulla,3610284223031230,2020-08-08 13:43 +0000,44,4,0.090909091,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis #porta,8202018743112650,2020-08-07 17:34 +0000,36,3,0.083333333,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam #porttitor,4810998795840960,2020-08-07 16:14 +0000,16,1,0.0625,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales #platea,68598136042379,2020-08-07 12:59 +0000,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit #velit,6430745353270840,2020-08-07 12:47 +0000,2166,122,0.056325023,0,5,6,3,19,0,13,0,0,0,0,0,0,76,76
quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque #vel,711910588553927,2020-08-07 01:09 +0000,162,3,0.018518519,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo #in,9723167964455880,2020-08-06 20:01 +0000,521,26,0.049904031,1,0,5,0,1,0,2,0,0,0,0,0,0,224,17
nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat #ac,7446157540313510,2020-08-06 19:59 +0000,208,9,0.043269231,0,1,3,2,0,0,2,0,0,0,0,0,0,51,1
et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit #accumsan,2756635573838450,2020-08-06 18:20 +0000,408,8,0.019607843,0,1,3,0,0,0,1,0,0,0,0,0,0,133,3
tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla #ligula,1641359877338190,2020-08-06 15:52 +0000,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer #eget,9441491563687300,2020-08-06 15:47 +0000,406,5,0.012315271,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in #pulvinar,5948878890282700,2020-08-06 15:46 +0000,826,8,0.00968523,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0
varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend #eget,1703059666881610,2020-08-06 15:37 +0000,71,1,0.014084507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices #ultrices,6850083699642270,2020-08-06 15:35 +0000,67,2,0.029850746,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in #cursus,9672612049357340,2020-08-06 15:33 +0000,101,5,0.04950495,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus #pharetra,7242276156384200,2020-08-06 15:30 +0000,37,5,0.135135135,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque #dictumst,7869150477529870,2020-08-06 15:26 +0000,83,2,0.024096386,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla #integer,947837946940685,2020-08-06 15:12 +0000,73,1,0.01369863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat #sapien,1260289889427860,2020-08-06 14:57 +0000,270,10,0.037037037,0,2,2,0,0,0,6,0,0,0,0,0,0,74,0
etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada #in,6165418458991460,3,0.024590164,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,
ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac #libero,5807791825477150,2020-08-06 14:54 +0000,93,4,0.043010753,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede #vestibulum,1754794004983450,2020-08-06 14:09 +0000,986,19,0.019269777,0,2,9,0,1,0,3,0,0,0,0,0,0,139,4
rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et #mus,8265868042443760,2020-08-05 18:47 +0000,284,3,0.01056338,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc #penatibus,3627260909341390,2020-08-05 18:02 +0000,198,8,0.04040404,0,0,2,1,0,0,0,0,0,0,0,0,0,5,5
vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras #at,9079634388481550,2020-08-05 15:08 +0000,899,11,0.012235818,0,1,5,5,0,0,0,0,0,0,0,0,0,113,0
dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus #id,8606794545336770,2020-08-05 14:21 +0000,313,1,0.003194888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
